4,600,0,0.026615,6778064,14555399,16.2314,4
4,600,0,0.018889,4524297,9469941,22.8705,6
4,600,0,0.015053,3396257,7267696,28.6986,8
4,1000,0,0.127626,31427806,65665278,15.6708,4
4,1000,0,0.088446,20994504,44365536,22.6127,6
4,1000,0,0.076278,15721125,32747315,26.2199,8
4,1400,0,0.433782,86917922,172177018,12.6515,4
4,1400,0,0.296837,58102248,116899229,18.4883,6
4,1400,0,0.243278,43458813,87907420,22.5586,8
4,1800,0,0.950217,187124999,362349527,12.2751,4
4,1800,0,0.730336,124749667,244299389,15.9707,6
4,1800,0,0.843151,93644494,179799327,13.8338,8
4,2200,0,1.83146,517070254,655294252,11.6279,4
4,2200,0,1.27249,345157843,444524149,16.7357,6
4,2200,0,1.08166,258679934,337232276,19.6882,8
4,2600,0,2.91408,1099313396,1098784683,12.0628,4
4,2600,0,2.20099,734009060,746385099,15.9710,6
4,2600,0,2.15361,549332160,544056522,16.3224,8
4,3000,0,4.68155,1690033880,1711529085,11.5346,4
4,3000,0,3.46061,1126718371,1153728901,15.6042,6
4,3000,0,3.05078,845060163,853865792,17.7004,8
4,4096,0,12.181,4409825301,4339680101,11.2831,4
4,4096,0,9.43441,2941808170,2901945199,14.5678,6
4,4096,0,8.02911,2204942509,2160039613,17.1176,8
4,6144,0,41.3138,14883803470,14565594618,11.2277,4
4,6144,0,29.8748,9934108081,9967709616,15.5267,6
4,6144,0,29.0993,7438884716,7163268017,15.9405,8
4,8192,0,127.971,35230093387,34149043342,8.5919,4
4,8192,0,112.414,23484352029,22341276169,9.7809,6
4,8192,0,140.959,17530034203,15144052768,7.8002,8
4,10240,0,194.064,68894273654,71236982980,11.0659,4
4,10240,0,152.146,45929913107,47604663342,14.1146,6
4,10240,0,381.453,34131230032,28504975505,5.6297,8
4,600,0,0.026653,6780969,14387717,16.2083,4
4,600,0,0.018577,4524208,9506715,23.2546,6
4,600,0,0.01539,3394291,7137767,28.0702,8
4,1000,0,0.146675,31427111,64826539,13.6356,4
4,1000,0,0.089721,20994116,44371377,22.2913,6
4,1000,0,0.084822,15722523,32854676,23.5788,8
4,1400,0,0.43528,86901678,172343818,12.6080,4
4,1400,0,0.311497,58118336,116248907,17.6181,6
4,1400,0,0.258838,43464690,87899719,21.2025,8
4,1800,0,0.99199,187126512,359955380,11.7582,4
4,600,0,0.026302,6778697,14562269,16.4246,4
4,600,0,0.018363,4525601,9466237,23.5256,6
4,600,0,0.015499,3395988,7185372,27.8728,8
4,1000,0,0.128362,31423616,65079542,15.5809,4
4,1000,0,0.088378,20997285,43708638,22.6301,6
4,1000,0,0.07572,15719174,33270884,26.4131,8
4,1400,0,0.431271,86922280,172831363,12.7252,4
4,1400,0,0.297062,58103441,117014958,18.4743,6
4,1400,0,0.325668,43474076,85267414,16.8515,8
4,1800,0,1.04596,187119106,356710349,11.1515,4
4,1800,0,0.743031,124761555,243456432,15.6979,6
4,1800,0,0.750997,93613716,178999362,15.5314,8
4,2200,0,1.83313,517032923,654762061,11.6173,4
4,2200,0,1.27121,345136133,449326422,16.7525,6
4,2200,0,1.40189,258731052,332212363,15.1909,8
4,2600,0,3.08191,1099346275,1110152344,11.4059,4
4,2600,0,2.48704,733942810,739810718,14.1341,6
4,2600,0,2.34777,549581680,541813446,14.9725,8
4,3000,0,5.05802,1690071397,1709491959,10.6761,4
4,3000,0,3.88005,1126736093,1132359502,13.9173,6
4,3000,0,5.18376,845114936,779631037,10.4171,8
4,4096,0,12.8491,4409153304,4394293333,10.6964,4
4,4096,0,8.90886,2943692461,2965820838,15.4272,6
4,4096,0,10.3737,2200410359,2075059222,13.2488,8
