4,600,0,0.025776,6778408,14543495,16.7598,4
4,600,0,0.017839,4523985,9550918,24.2166,6
4,600,0,0.015247,3395638,7117726,28.3334,8
4,1000,0,0.130009,31424470,66417142,15.3836,4
4,1000,0,0.087488,20993613,44120528,22.8603,6
4,1000,0,0.072629,15717987,32713090,27.5372,8
4,1400,0,0.427089,86907905,173735154,12.8498,4
4,1400,0,0.292496,58103598,116693391,18.7626,6
4,1400,0,0.311378,43474803,85555789,17.6249,8
4,1800,0,1.03207,187100021,361010360,11.3015,4
4,1800,0,0.754078,124756699,243218879,15.4679,6
4,1800,0,0.782776,93693533,174542046,14.9008,8
4,2200,0,1.86295,517099191,658810891,11.4314,4
4,2200,0,1.30294,345099373,441677307,16.3446,6
4,2200,0,1.05535,258581317,330555444,20.1790,8
4,2600,0,2.88223,1099169754,1086184859,12.1961,4
4,2600,0,2.04796,733934866,739547148,17.1644,6
4,2600,0,1.7109,549590015,541476138,20.5459,8
4,3000,0,4.39827,1689969779,1675072798,12.2775,4
4,3000,0,3.04249,1126750402,1147905911,17.7486,6
4,3000,0,2.79191,845041903,837883347,19.3416,8
4,4096,0,11.9629,4405638605,4268238903,11.4888,4
4,4096,0,14.6417,2930016758,2649460277,9.3868,6
4,4096,0,8.59122,2202603529,2112141983,15.9976,8
4,6144,0,41.8024,14876693451,14636096494,11.0964,4
4,6144,0,31.245,9919418810,9796395280,14.8458,6
4,6144,0,33.0605,7428046953,6998426333,14.0305,8
4,8192,0,96.9697,35243096839,34386286667,11.3387,4
4,8192,0,70.82,23533626131,23467377341,15.5254,6
4,8192,0,86.8463,17579648367,16282794368,12.6604,8
4,10240,0,183.779,68852611853,68504686544,11.6852,4
4,10240,0,137.486,45947250215,45801218228,15.6197,6
4,10240,0,157.585,34344750134,32712524357,13.6274,8
5,600,0,0.11131,10821835,37893552,3.8811,4
5,600,0,0.144625,9732347,38067629,2.9870,6
5,600,0,0.180999,9084387,36969886,2.3868,8
5,1000,0,0.389234,44578592,138584008,5.1383,4
5,1000,0,0.439413,35023770,124997677,4.5515,6
5,1000,0,0.540527,31421813,119866516,3.7001,8
5,1400,0,1.30401,106872008,272719880,4.2086,4
5,1400,0,1.20255,85414217,258649136,4.5636,6
5,1400,0,1.43127,72810053,245220181,3.8344,8
5,1800,0,2.60725,223086963,534765139,4.4737,4
5,1800,0,2.86655,168866844,447859807,4.0690,6
5,1800,0,3.08558,140853159,388942193,3.7802,8
5,2200,0,5.18231,379046748,819422674,4.1094,4
5,2200,0,5.38108,290966658,711702285,3.9576,6
5,2200,0,5.77546,241029562,611954386,3.6873,8
5,2600,0,9.0061,631058759,1319586194,3.9031,4
5,2600,0,9.08192,461903672,1051433542,3.8705,6
5,2600,0,9.33158,377381896,899118197,3.7670,8
5,3000,0,13.3658,932064281,1843531852,4.0402,4
5,3000,0,13.7012,683202218,1495379322,3.9413,6
5,3000,0,14.0517,559879831,1262812885,3.8429,8
5,4096,0,33.839,2325909530,4253396604,4.0616,4
5,4096,0,33.3492,1677704911,3545528737,4.1212,6
5,4096,0,35.6792,1273487620,2625646443,3.8521,8
5,6144,0,107.187,7821279138,13912179789,4.3276,4
5,6144,0,107.241,5275334336,9551123177,4.3253,6
5,6144,0,113.324,4166959182,8151088848,4.0932,8
5,8192,0,251.784,20827826393,32091803262,4.3669,4
5,8192,0,265.221,12602528344,22753360257,4.1457,6
5,8192,0,249.315,9448766145,16256435587,4.4101,8
5,10240,0,486.501,68604288963,61362169627,4.4141,4
5,10240,0,479.118,26155028769,42639821689,4.4822,6
5,10240,0,482.511,18585755641,31213981366,4.4506,8
